CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,AORA,MTS,JACHAJAKISASOLFESORC,PDC,A-UPP,P.P.,NGP,LIBRE,SOMOS,JACHA MARKA T.C.A.,PATRIA-ORURO,S.A.M. CHALLAPATA,APB-SUMATE,SUMA,UQ,IOTAYAQUIRAMD,FRI,LEAL,UN,MCSFA
1,Cercado,2,Caracollo,2065,La Joya,25564,Casa Productiva,4011097,4,13,37,51,,13,9,18,,,,19,,,,,,,,,
1,Cercado,2,Caracollo,2065,La Joya,25564,Casa Productiva,4011107,5,13,34,46,,16,9,10,,,,7,,,,,,,,,
1,Cercado,2,Caracollo,2071,Sillota Vito,2,U.E. Ayacucho,4010637,1,6,38,50,,54,22,4,,,,3,,,,,,,,,
1,Cercado,2,Caracollo,2083,Kemalla,2,U.E. Alemania,4010677,1,0,114,27,,14,16,7,,,,2,,,,,,,,,
1,Cercado,2,Caracollo,2807,Soledad,32181,Corregimiento de Soledad,4011167,1,1,36,5,,3,5,2,,,,0,,,,,,,,,
1,Cercado,2,Caracollo,2808,Central Huntuta,2,U.E. Sebastian Pagador,4010707,2,2,19,13,,0,25,45,,,,4,,,,,,,,,
1,Cercado,2,Caracollo,3485,Concha Marca,1,Esc. Tupac Katari,4010527,1,0,2,28,,2,0,1,,,,0,,,,,,,,,
1,Cercado,2,Caracollo,4625,Pasto Grande,32405,U.E. 24 de Julio,4011177,1,0,21,50,,24,31,55,,,,2,,,,,,,,,
1,Cercado,2,Caracollo,4625,Pasto Grande,32405,U.E. 24 de Julio,4011187,2,1,2,7,,18,8,7,,,,0,,,,,,,,,
1,Cercado,3,El Choro,2078,El Choro,144,Esc. Sebastian  Pagador,4011217,1,3,96,50,,18,,25,,,,5,,,,,,,,,
1,Cercado,3,El Choro,2078,El Choro,144,Esc. Sebastian  Pagador,4011227,2,1,67,51,,31,,38,,,,3,,,,,,,,,
1,Cercado,3,El Choro,2078,El Choro,144,Esc. Sebastian  Pagador,4011237,3,2,69,46,,17,,33,,,,4,,,,,,,,,
1,Cercado,3,El Choro,2079,Crucero Belén,25621,U.E. Crucero Belén,4011307,1,6,17,22,,20,,91,,,,38,,,,,,,,,
1,Cercado,3,El Choro,2079,Crucero Belén,25621,U.E. Crucero Belén,4011317,2,5,5,12,,7,,21,,,,14,,,,,,,,,
1,Cercado,3,El Choro,2080,San Pedro de Challacollo,146,Esc. Jose Ballivian,4011247,1,95,16,26,,24,,37,,,,7,,,,,,,,,
1,Cercado,3,El Choro,2080,San Pedro de Challacollo,146,Esc. Jose Ballivian,4011257,2,58,14,22,,20,,48,,,,5,,,,,,,,,
1,Cercado,3,El Choro,2080,San Pedro de Challacollo,146,Esc. Jose Ballivian,4011267,3,40,4,7,,20,,13,,,,8,,,,,,,,,
1,Cercado,3,El Choro,2081,San Felipe de Chaytavi,147,U. E. San Felipe de Chaitavi,4011277,1,1,23,76,,10,,49,,,,17,,,,,,,,,
1,Cercado,3,El Choro,2082,Rancho Grande,148,U.E. Rancho Grande,4011287,1,3,16,39,,84,,52,,,,3,,,,,,,,,
1,Cercado,3,El Choro,2082,Rancho Grande,148,U.E. Rancho Grande,4011297,2,0,7,8,,17,,9,,,,0,,,,,,,,,
1,Cercado,4,Paria,2066,Sepulturas,25618,U.E. Teniente Jose Rosendo Bullain Renjel,4011717,1,36,4,10,0,28,32,55,,2,,5,,,,,,3,,,
1,Cercado,4,Paria,2066,Sepulturas,25618,U.E. Teniente Jose Rosendo Bullain Renjel,4011727,2,64,0,11,0,25,23,42,,2,,4,,,,,,4,,,
1,Cercado,4,Paria,2073,Huayña Pasto Grande,156,U.E. Huayño Pasto Grande,4011617,2,47,3,19,0,38,14,36,,3,,5,,,,,,6,,,
1,Cercado,4,Paria,3221,Jatita,148,U. E. Jatita,4011477,1,9,1,6,0,1,132,17,,9,,0,,,,,,2,,,
1,Cercado,4,Paria,3642,K'asa Huasa,1,U. E. K'Asa Huasa,4011327,1,62,17,13,0,14,6,38,,2,,5,,,,,,4,,,
1,Cercado,4,Paria,3642,K'asa Huasa,1,U. E. K'Asa Huasa,4011337,2,9,1,1,0,6,1,9,,1,,1,,,,,,2,,,
1,Cercado,4,Paria,4458,Challapampita,26487,U.E. Nacional Mejillones,4011767,1,67,5,43,0,8,6,11,,2,,4,,,,,,8,,,
1,Cercado,4,Paria,4458,Challapampita,26487,U.E. Nacional Mejillones,4011777,2,51,2,42,0,8,12,9,,5,,5,,,,,,5,,,
2,Abaroa,1,Challapata,2084,Challapata,1,U. E. Republica Argentina,4011827,3,,7,12,7,3,30,49,2,17,,22,26,3,,,,,,,
2,Abaroa,1,Challapata,2084,Challapata,1,U. E. Republica Argentina,4011857,6,,17,6,7,3,21,39,2,21,,21,18,4,,,,,,,
2,Abaroa,1,Challapata,2084,Challapata,1,U. E. Republica Argentina,4011877,8,,17,9,2,5,19,59,1,20,,15,16,3,,,,,,,
2,Abaroa,1,Challapata,2084,Challapata,1,U. E. Republica Argentina,4011887,9,,16,8,4,4,18,35,6,20,,18,13,2,,,,,,,
2,Abaroa,1,Challapata,2084,Challapata,1,U. E. Republica Argentina,4011897,10,,14,7,5,3,23,36,6,22,,16,20,3,,,,,,,
2,Abaroa,1,Challapata,2084,Challapata,1,U. E. Republica Argentina,4011907,11,,10,8,8,3,34,31,2,24,,15,20,2,,,,,,,
2,Abaroa,1,Challapata,2084,Challapata,1,U. E. Republica Argentina,4011917,12,,6,7,11,6,19,36,3,18,,20,16,3,,,,,,,
2,Abaroa,1,Challapata,2084,Challapata,1,U. E. Republica Argentina,4011927,13,,17,11,7,1,27,41,1,13,,7,17,4,,,,,,,
2,Abaroa,1,Challapata,2084,Challapata,1,U. E. Republica Argentina,4011937,14,,13,12,7,3,19,41,3,22,,24,13,1,,,,,,,
2,Abaroa,1,Challapata,2084,Challapata,2,U. E. Eduardo Avaroa,4012047,3,,6,12,6,3,30,41,7,17,,17,16,5,,,,,,,
2,Abaroa,1,Challapata,2084,Challapata,4,U.E. Mons. Ricardo Beni Moro,4012567,10,,11,11,10,3,29,27,2,27,,18,15,2,,,,,,,
2,Abaroa,1,Challapata,2084,Challapata,5,U.E. Antofagasta,4012587,1,,22,28,1,6,25,37,0,29,,11,11,0,,,,,,,
2,Abaroa,1,Challapata,2084,Challapata,5,U.E. Antofagasta,4012607,3,,25,21,7,7,14,38,1,28,,13,19,3,,,,,,,
2,Abaroa,1,Challapata,2084,Challapata,5,U.E. Antofagasta,4012617,4,,13,22,9,5,30,24,2,30,,14,23,1,,,,,,,
2,Abaroa,1,Challapata,2084,Challapata,5,U.E. Antofagasta,4012637,6,,22,12,5,5,21,27,2,27,,17,12,1,,,,,,,
2,Abaroa,1,Challapata,2084,Challapata,5,U.E. Antofagasta,4012647,7,,26,22,12,4,19,37,0,31,,16,8,4,,,,,,,
2,Abaroa,1,Challapata,2084,Challapata,5,U.E. Antofagasta,4012657,8,,14,25,6,5,15,34,2,29,,18,12,0,,,,,,,
2,Abaroa,1,Challapata,2084,Challapata,5,U.E. Antofagasta,4012667,9,,6,9,3,0,16,20,3,8,,6,11,0,,,,,,,
2,Abaroa,1,Challapata,2085,Cacachaca,2,Col. Nemecio Barrientos,4012167,1,,61,4,1,1,0,2,0,110,,1,1,1,,,,,,,
2,Abaroa,1,Challapata,2085,Cacachaca,2,Col. Nemecio Barrientos,4012177,2,,104,5,1,0,6,6,0,55,,1,1,0,,,,,,,
2,Abaroa,1,Challapata,2085,Cacachaca,2,Col. Nemecio Barrientos,4012187,3,,108,24,2,3,1,4,1,52,,2,2,0,,,,,,,
2,Abaroa,1,Challapata,2085,Cacachaca,2,Col. Nemecio Barrientos,4012197,4,,79,13,1,1,1,5,0,58,,0,3,0,,,,,,,
2,Abaroa,1,Challapata,2085,Cacachaca,2,Col. Nemecio Barrientos,4012207,5,,135,21,1,0,0,7,0,30,,0,1,1,,,,,,,
2,Abaroa,1,Challapata,2085,Cacachaca,2,Col. Nemecio Barrientos,4012217,6,,129,16,0,0,0,7,1,47,,0,0,0,,,,,,,
2,Abaroa,1,Challapata,2085,Cacachaca,2,Col. Nemecio Barrientos,4012227,7,,90,6,2,1,1,12,1,80,,3,4,1,,,,,,,
2,Abaroa,1,Challapata,2085,Cacachaca,2,Col. Nemecio Barrientos,4012237,8,,89,9,0,1,2,5,1,70,,2,4,0,,,,,,,
2,Abaroa,1,Challapata,2085,Cacachaca,2,Col. Nemecio Barrientos,4012247,9,,97,7,1,4,0,4,1,23,,0,1,1,,,,,,,
2,Abaroa,1,Challapata,2086,Culta,2,Esc. Gualberto Villarroel,4012257,1,,85,2,6,2,4,6,3,18,,0,7,2,,,,,,,
2,Abaroa,1,Challapata,2087,Cruce Culta,2,Col. Simon Bolivar,4012267,1,,36,4,2,5,5,41,1,18,,4,7,0,,,,,,,
2,Abaroa,1,Challapata,2087,Cruce Culta,2,Col. Simon Bolivar,4012277,2,,45,4,10,7,5,34,0,32,,2,5,3,,,,,,,
2,Abaroa,1,Challapata,2087,Cruce Culta,2,Col. Simon Bolivar,4012297,4,,37,5,4,5,5,24,1,21,,1,5,0,,,,,,,
2,Abaroa,1,Challapata,3021,Thola Palca,2,U.E. Tolapalca,4012347,1,,31,6,3,15,8,4,4,78,,1,2,0,,,,,,,
2,Abaroa,1,Challapata,3021,Thola Palca,2,U.E. Tolapalca,4012357,2,,6,3,0,2,1,2,0,19,,4,2,1,,,,,,,
2,Abaroa,1,Challapata,3708,Cochuyo (Ayllu Collana),1,U. E. Cochuyo,4012007,1,,69,3,4,10,4,3,3,4,,1,5,4,,,,,,,
2,Abaroa,1,Challapata,4624,Challapampa Grande,32404,U.E. Catavicollo,4012707,1,,5,3,0,25,6,3,0,4,,2,10,1,,,,,,,
2,Abaroa,2,Santuario de Quillacas,2092,Sevaruyo,2,Col. Nal. Mixto Sevaruyo,4012777,1,,,64,,,,,,125,,,,,,,,,,,
2,Abaroa,2,Santuario de Quillacas,2092,Sevaruyo,2,Col. Nal. Mixto Sevaruyo,4012787,2,,,61,,,,,,119,,,,,,,,,,,
2,Abaroa,2,Santuario de Quillacas,2092,Sevaruyo,2,Col. Nal. Mixto Sevaruyo,4012797,3,,,73,,,,,,94,,,,,,,,,,,
2,Abaroa,2,Santuario de Quillacas,2092,Sevaruyo,2,Col. Nal. Mixto Sevaruyo,4012807,4,,,40,,,,,,76,,,,,,,,,,,
2,Abaroa,2,Santuario de Quillacas,2093,Soraga,2,Esc. Soraga,4012817,1,,,57,,,,,,127,,,,,,,,,,,
2,Abaroa,2,Santuario de Quillacas,2093,Soraga,2,Esc. Soraga,4012827,2,,,11,,,,,,18,,,,,,,,,,,
3,Carangas,1,Corque,2094,Corque,2,Col.  Jose Trifiro,4012887,1,35,1,16,19,17,,39,,,,,,,8,,,,,,
3,Carangas,1,Corque,2094,Corque,2,Col.  Jose Trifiro,4012897,2,44,4,14,16,16,,42,,,,,,,11,,,,,,
3,Carangas,1,Corque,2094,Corque,2,Col.  Jose Trifiro,4012907,3,35,1,29,21,11,,43,,,,,,,13,,,,,,
3,Carangas,1,Corque,2094,Corque,2,Col.  Jose Trifiro,4012917,4,35,3,22,16,21,,57,,,,,,,14,,,,,,
3,Carangas,1,Corque,2094,Corque,2,Col.  Jose Trifiro,4012927,5,31,0,15,27,25,,37,,,,,,,7,,,,,,
3,Carangas,1,Corque,2094,Corque,2,Col.  Jose Trifiro,4012937,6,41,2,16,29,10,,39,,,,,,,10,,,,,,
3,Carangas,1,Corque,2098,Payoco,2,Esc. German Busch,4012997,1,55,3,8,3,5,,14,,,,,,,1,,,,,,
3,Carangas,1,Corque,2099,Caracota,2,U.E. Ismael Montes,4013007,1,43,0,10,19,7,,26,,,,,,,2,,,,,,
3,Carangas,1,Corque,2102,Villa Esperanza,2,U. E. Franz Tamayo   Villa Esperanza,4013037,1,12,0,10,0,1,,4,,,,,,,181,,,,,,
3,Carangas,1,Corque,2102,Villa Esperanza,2,U. E. Franz Tamayo   Villa Esperanza,4013047,2,6,0,1,0,1,,1,,,,,,,70,,,,,,
3,Carangas,1,Corque,4665,Comunidad Centro Bolívar del Ayllu Mallcunaca,32511,U. E. Pichacani,4013107,1,14,1,8,5,4,,23,,,,,,,157,,,,,,
3,Carangas,1,Corque,4666,Comunidad Antacahua,32512,Casa Comunal Antacahua,4013117,1,9,1,4,0,23,,17,,,,,,,34,,,,,,
3,Carangas,1,Corque,4668,Comunidad Originaria de Playa Verde del Ayllu Huacalluma,32514,U. E. Playa Verde,4013137,1,10,0,6,3,1,,2,,,,,,,64,,,,,,
3,Carangas,2,Choquecota,2107,Choquecota,2,Esc. Jose Ballivian,4013147,1,56,,75,62,,,,,,,,,,,,,,,,
3,Carangas,2,Choquecota,2107,Choquecota,2,Esc. Jose Ballivian,4013157,2,69,,59,61,,,,,,,,,,,,,,,,
3,Carangas,2,Choquecota,2107,Choquecota,2,Esc. Jose Ballivian,4013167,3,18,,39,33,,,,,,,,,,,,,,,,
3,Carangas,2,Choquecota,2809,Andapata,2,U.E. Andapata,4013177,1,9,,37,24,,,,,,,,,,,,,,,,
4,Sajama,1,Curahuara de Carangas,2108,Curahuara de Carangas,32083,U. E. Elizardo Pérez,4013257,5,41,62,,,21,,,,,,,,,,,,,,,
4,Sajama,2,Turco,2112,Titiri,2,Nucleo Escolar Titiri,4013317,1,13,0,48,0,11,5,,,,,,,,,,,,,,
4,Sajama,2,Turco,2113,Huajriri,2,U.E. Asuncion De Huajrire,4013327,1,5,5,1,0,5,4,,,,,,,,,,,,,,
4,Sajama,2,Turco,2115,Asunción de Laca Laca,2,U.E. Eduardo Avaroa,4013357,1,6,3,25,2,38,4,,,,,,,,,,,,,,
4,Sajama,2,Turco,2852,Turco,2,Esc. Central Turco,4013367,1,63,9,30,9,65,15,,,,,,,,,,,,,,
4,Sajama,2,Turco,2852,Turco,2,Esc. Central Turco,4013377,2,45,8,21,11,78,18,,,,,,,,,,,,,,
4,Sajama,2,Turco,2852,Turco,2,Esc. Central Turco,4013387,3,60,13,22,16,51,19,,,,,,,,,,,,,,
4,Sajama,2,Turco,2852,Turco,2,Esc. Central Turco,4013397,4,43,4,29,5,78,30,,,,,,,,,,,,,,
4,Sajama,2,Turco,2852,Turco,2,Esc. Central Turco,4013407,5,29,2,22,5,51,19,,,,,,,,,,,,,,
4,Sajama,2,Turco,3023,Iruni,2,Esc. Gualberto Villarroel   Iruni,4013417,1,2,0,2,0,3,19,,,,,,,,,,,,,,
4,Sajama,2,Turco,3222,Crucero,2,U.E. Nuevo Porvenir,4013427,1,28,0,2,1,3,0,,,,,,,,,,,,,,
5,Litoral,2,Escara,2119,Payrumani del Litoral,32084,Casa Comunal de Payrumani,4013567,1,,,7,,,51,,,,,4,,0,,6,,,,,
5,Litoral,2,Escara,3744,Centro Berlin,1,Casa Comunal,4013517,1,,,2,,,13,,,,,17,,1,,18,,,,,
5,Litoral,3,Cruz de Machacamarca,3747,Avaroa,1,Casa Comunal,4013577,1,,,,,,13,,,,,15,,,,,,,,,
6,Poopó,1,Poopó,2127,Villa Poopo,2,Esc. Ismael Montes,4013717,3,,48,84,9,0,,,,11,,30,,12,,,,1,,,
6,Poopó,1,Poopó,2127,Villa Poopo,2,Esc. Ismael Montes,4013727,4,,41,92,19,0,,,,13,,18,,9,,,,0,,,
6,Poopó,1,Poopó,2127,Villa Poopo,2,Esc. Ismael Montes,4013757,7,,47,103,14,0,,,,13,,15,,4,,,,1,,,
6,Poopó,1,Poopó,2127,Villa Poopo,2,Esc. Ismael Montes,4013767,8,,41,75,20,0,,,,15,,29,,7,,,,2,,,
6,Poopó,1,Poopó,2127,Villa Poopo,2,Esc. Ismael Montes,4013777,9,,26,84,10,0,,,,15,,14,,5,,,,5,,,
6,Poopó,1,Poopó,2127,Villa Poopo,2,Esc. Ismael Montes,4013787,10,,46,84,11,0,,,,24,,28,,9,,,,2,,,
6,Poopó,1,Poopó,2127,Villa Poopo,2,Esc. Ismael Montes,4013797,11,,41,91,10,0,,,,17,,31,,9,,,,3,,,
6,Poopó,1,Poopó,2127,Villa Poopo,2,Esc. Ismael Montes,4013817,13,,5,33,2,0,,,,2,,5,,1,,,,0,,,
6,Poopó,1,Poopó,2128,Tolapampa,2,Esc. Eduardo Avaroa,4013827,1,,8,50,8,0,,,,8,,6,,0,,,,12,,,
6,Poopó,1,Poopó,2129,Venta y Media,2,U.E. Hernando Siles,4013837,1,,17,77,4,0,,,,17,,9,,8,,,,10,,,
6,Poopó,1,Poopó,2129,Venta y Media,2,U.E. Hernando Siles,4013847,2,,10,61,1,0,,,,20,,16,,7,,,,15,,,
6,Poopó,1,Poopó,2129,Venta y Media,2,U.E. Hernando Siles,4013857,3,,10,26,1,0,,,,12,,7,,2,,,,2,,,
6,Poopó,1,Poopó,2843,Coripata,2,Esc. Mariscal Sucre,4013867,1,,8,45,2,0,,,,19,,2,,4,,,,3,,,
6,Poopó,1,Poopó,3492,Puñaca,1,Esc. Puñaca,4013677,1,,9,29,11,0,,,,14,,14,,3,,,,0,,,
6,Poopó,1,Poopó,3851,Cayumalliri,1,U.E. Libertador Simon Bolivar,4013687,1,,5,70,1,0,,,,7,,6,,2,,,,5,,,
6,Poopó,1,Poopó,4017,Catavi,25333,U.E. German Busch,4013877,1,,4,8,11,0,,,,16,,9,,2,,,,1,,,
6,Poopó,2,Pazña,2130,Pazña,2,Col. Oscar Unzaga De La Vega,4013897,1,33,,50,45,,,,,,12,45,,,,,,,,,
6,Poopó,2,Pazña,2130,Pazña,2,Col. Oscar Unzaga De La Vega,4013927,4,28,,46,49,,,,,,8,44,,,,,,,,,
6,Poopó,2,Pazña,2132,Peñas,2,Esc. Mariscal Sucre,4013947,1,33,,13,52,,,,,,60,6,,,,,,,,,
6,Poopó,2,Pazña,2132,Peñas,2,Esc. Mariscal Sucre,4013957,2,43,,11,32,,,,,,69,6,,,,,,,,,
6,Poopó,2,Pazña,2132,Peñas,2,Esc. Mariscal Sucre,4013967,3,29,,14,37,,,,,,91,10,,,,,,,,,
6,Poopó,2,Pazña,2133,Totoral,2,U. E. Simón Bolívar,4013987,2,22,,42,74,,,,,,15,11,,,,,,,,,
6,Poopó,2,Pazña,2133,Totoral,2,U. E. Simón Bolívar,4013997,3,13,,21,30,,,,,,11,7,,,,,,,,,
6,Poopó,2,Pazña,2134,Avicaya,2,U.E. Guillermo Gutierrez,4014017,2,36,,11,29,,,,,,11,10,,,,,,,,,
6,Poopó,3,Antequera,2135,Antequera,2,Esc. Sebastian Pagador,4014027,1,3,87,44,,,,8,16,25,21,,,,,,,,,,
6,Poopó,3,Antequera,2135,Antequera,2,Esc. Sebastian Pagador,4014037,2,3,64,38,,,,18,44,22,11,,,,,,,,,,
6,Poopó,3,Antequera,2135,Antequera,2,Esc. Sebastian Pagador,4014047,3,7,62,50,,,,8,30,21,16,,,,,,,,,,
6,Poopó,3,Antequera,2135,Antequera,2,Esc. Sebastian Pagador,4014057,4,6,65,71,,,,5,28,14,9,,,,,,,,,,
6,Poopó,3,Antequera,2135,Antequera,2,Esc. Sebastian Pagador,4014067,5,12,84,47,,,,17,24,14,6,,,,,,,,,,
6,Poopó,3,Antequera,2135,Antequera,2,Esc. Sebastian Pagador,4014077,6,5,10,5,,,,0,2,8,5,,,,,,,,,,
6,Poopó,3,Antequera,2136,Chalguamayu,2,Esc. Mariscal Antonio Jose De Sucre,4014087,1,2,25,42,,,,4,19,20,38,,,,,,,,,,
6,Poopó,3,Antequera,4128,Iruma Vinto,25545,U.E. Franz Tamayo,4014097,1,1,43,12,,,,18,5,0,10,,,,,,,,,,
6,Poopó,3,Antequera,4438,Ticaña,26333,Casa Comunal,4014107,1,11,47,9,,,,1,4,4,2,,,,,,,,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,1,Esc. Eduardo Avaroa,4014127,1,,,61,,19,23,,,10,,29,,,,,26,16,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,1,Esc. Eduardo Avaroa,4014137,2,,,62,,24,23,,,13,,36,,,,,13,28,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,1,Esc. Eduardo Avaroa,4014147,3,,,59,,21,29,,,6,,38,,,,,6,29,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,1,Esc. Eduardo Avaroa,4014167,5,,,42,,31,23,,,11,,37,,,,,12,24,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,1,Esc. Eduardo Avaroa,4014177,6,,,66,,19,20,,,16,,20,,,,,13,29,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,1,Esc. Eduardo Avaroa,4014187,7,,,61,,13,23,,,20,,33,,,,,14,28,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,1,Esc. Eduardo Avaroa,4014197,8,,,50,,15,24,,,20,,32,,,,,19,30,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,1,Esc. Eduardo Avaroa,4014207,9,,,60,,13,18,,,14,,45,,,,,5,27,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,1,Esc. Eduardo Avaroa,4014217,10,,,38,,20,21,,,16,,30,,,,,23,33,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,1,Esc. Eduardo Avaroa,4014227,11,,,58,,27,17,,,16,,37,,,,,18,28,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,1,Esc. Eduardo Avaroa,4014237,12,,,67,,22,21,,,18,,39,,,,,10,18,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,1,Esc. Eduardo Avaroa,4014247,13,,,54,,23,26,,,20,,37,,,,,7,20,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,1,Esc. Eduardo Avaroa,4014257,14,,,60,,23,27,,,13,,29,,,,,7,14,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,1,Esc. Eduardo Avaroa,4014267,15,,,57,,17,26,,,21,,40,,,,,6,25,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,1,Esc. Eduardo Avaroa,4014277,16,,,78,,16,20,,,8,,37,,,,,4,25,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,1,Esc. Eduardo Avaroa,4014287,17,,,71,,18,18,,,11,,30,,,,,7,24,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,1,Esc. Eduardo Avaroa,4014297,18,,,25,,13,10,,,8,,18,,,,,1,9,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,2,Col. Ayacucho,4014317,1,,,52,,15,19,,,9,,29,,,,,29,23,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,2,Col. Ayacucho,4014327,2,,,62,,25,34,,,14,,26,,,,,9,23,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,2,Col. Ayacucho,4014337,3,,,51,,17,26,,,17,,44,,,,,10,20,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,2,Col. Ayacucho,4014347,4,,,57,,47,24,,,12,,17,,,,,6,18,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,2,Col. Ayacucho,4014357,5,,,57,,27,22,,,26,,26,,,,,13,22,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,2,Col. Ayacucho,4014377,7,,,67,,21,24,,,16,,24,,,,,22,19,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,2,Col. Ayacucho,4014387,8,,,61,,12,21,,,19,,23,,,,,26,18,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,2,Col. Ayacucho,4014397,9,,,65,,19,26,,,15,,24,,,,,21,19,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,2,Col. Ayacucho,4014407,10,,,64,,28,30,,,13,,32,,,,,5,17,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,2,Col. Ayacucho,4014417,11,,,66,,13,32,,,20,,32,,,,,10,8,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,2,Col. Ayacucho,4014427,12,,,47,,18,34,,,20,,40,,,,,8,22,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,2,Col. Ayacucho,4014437,13,,,50,,22,34,,,18,,33,,,,,9,15,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,2,Col. Ayacucho,4014447,14,,,30,,26,19,,,6,,16,,,,,8,9,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,3,Esc. Franz Tamayo,4014497,1,,,55,,31,22,,,19,,32,,,,,26,10,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,3,Esc. Franz Tamayo,4014507,2,,,76,,23,31,,,11,,34,,,,,8,11,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,3,Esc. Franz Tamayo,4014517,3,,,64,,13,30,,,17,,31,,,,,19,16,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,3,Esc. Franz Tamayo,4014527,4,,,53,,45,28,,,24,,23,,,,,13,8,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,3,Esc. Franz Tamayo,4014537,5,,,44,,26,42,,,25,,29,,,,,8,20,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,3,Esc. Franz Tamayo,4014547,6,,,56,,25,25,,,11,,39,,,,,17,16,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,3,Esc. Franz Tamayo,4014557,7,,,67,,26,12,,,18,,26,,,,,27,14,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,3,Esc. Franz Tamayo,4014567,8,,,51,,23,25,,,14,,39,,,,,20,16,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,3,Esc. Franz Tamayo,4014577,9,,,74,,28,21,,,18,,30,,,,,13,14,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,3,Esc. Franz Tamayo,4014587,10,,,57,,13,31,,,16,,34,,,,,7,12,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,3,Esc. Franz Tamayo,4014597,11,,,64,,18,25,,,18,,35,,,,,7,13,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,3,Esc. Franz Tamayo,4014607,12,,,54,,15,33,,,8,,47,,,,,8,19,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,3,Esc. Franz Tamayo,4014617,13,,,54,,41,15,,,6,,17,,,,,18,8,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,4,U.E. Venezuela,4014627,1,,,47,,20,26,,,23,,21,,,,,21,7,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,4,U.E. Venezuela,4014637,2,,,40,,17,16,,,18,,23,,,,,24,17,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,4,U.E. Venezuela,4014647,3,,,51,,13,24,,,14,,23,,,,,5,8,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,5,U.E. 12 de Abril,4014657,1,,,38,,21,27,,,28,,22,,,,,31,13,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,5,U.E. 12 de Abril,4014667,2,,,65,,18,23,,,21,,18,,,,,18,23,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,5,U.E. 12 de Abril,4014677,3,,,62,,10,23,,,19,,26,,,,,22,17,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,5,U.E. 12 de Abril,4014687,4,,,58,,21,38,,,18,,24,,,,,5,22,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,5,U.E. 12 de Abril,4014697,5,,,19,,6,9,,,5,,12,,,,,3,11,,,
